un_tenured_assistant_Grand_total_sum,tenured_associate_Grand_total_sum,tenured_full_Grand_total_sum,tenured_full_Grand_total_men_sum,tenured_full_Grand_total_women_sum,tenured_full_American_Indian_or_Alaska_Native_total_sum,tenured_full_American_Indian_or_Alaska_Native_men_sum,tenured_full_American_Indian_or_Alaska_Native_women_sum,tenured_full_Asian_total_sum,tenured_full_Asian_men_sum,tenured_full_Asian_women_sum,tenured_full_Black_or_African_American_total_sum,tenured_full_Black_or_African_American_men_sum,tenured_full_Black_or_African_American_women_sum,tenured_full_Hispanic_or_Latino_total_sum,tenured_full_Hispanic_or_Latino_men_sum,tenured_full_Hispanic_or_Latino_women_sum,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_total_sum,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_men_sum,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_women_sum,tenured_full_Nonresident_alien_total_sum,tenured_full_Nonresident_alien_men_sum,tenured_full_Nonresident_alien_women_sum,tenured_full_Race_ethnicity_unknown_total_sum,tenured_full_Race_ethnicity_unknown_men_sum,tenured_full_Race_ethnicity_unknown_women_sum,tenured_full_Two_or_more_races_total_sum,tenured_full_Two_or_more_races_men_sum,tenured_full_Two_or_more_races_women_sum,tenured_full_White_total_sum,tenured_full_White_men_sum,tenured_full_White_women_sum,tenured_associate_Grand_total_men_sum,tenured_associate_Grand_total_women_sum,tenured_associate_American_Indian_or_Alaska_Native_total_sum,tenured_associate_American_Indian_or_Alaska_Native_men_sum,tenured_associate_American_Indian_or_Alaska_Native_women_sum,tenured_associate_Asian_total_sum,tenured_associate_Asian_men_sum,tenured_associate_Asian_women_sum,tenured_associate_Black_or_African_American_total_sum,tenured_associate_Black_or_African_American_men_sum,tenured_associate_Black_or_African_American_women_sum,tenured_associate_Hispanic_or_Latino_total_sum,tenured_associate_Hispanic_or_Latino_men_sum,tenured_associate_Hispanic_or_Latino_women_sum,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_total_sum,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_men_sum,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_women_sum,tenured_associate_Nonresident_alien_total_sum,tenured_associate_Nonresident_alien_men_sum,tenured_associate_Nonresident_alien_women_sum,tenured_associate_Race_ethnicity_unknown_total_sum,tenured_associate_Race_ethnicity_unknown_men_sum,tenured_associate_Race_ethnicity_unknown_women_sum,tenured_associate_Two_or_more_races_total_sum,tenured_associate_Two_or_more_races_men_sum,tenured_associate_Two_or_more_races_women_sum,tenured_associate_White_total_sum,tenured_associate_White_men_sum,tenured_associate_White_women_sum,un_tenured_assistant_Grand_total_men_sum,un_tenured_assistant_Grand_total_women_sum,un_tenured_assistant_American_Indian_or_Alaska_Native_total_sum,un_tenured_assistant_American_Indian_or_Alaska_Native_men_sum,un_tenured_assistant_American_Indian_or_Alaska_Native_women_sum,un_tenured_assistant_Asian_total_sum,un_tenured_assistant_Asian_men_sum,un_tenured_assistant_Asian_women_sum,un_tenured_assistant_Black_or_African_American_total_sum,un_tenured_assistant_Black_or_African_American_men_sum,un_tenured_assistant_Black_or_African_American_women_sum,un_tenured_assistant_Hispanic_or_Latino_total_sum,un_tenured_assistant_Hispanic_or_Latino_men_sum,un_tenured_assistant_Hispanic_or_Latino_women_sum,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_total_sum,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_men_sum,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_women_sum,un_tenured_assistant_Nonresident_alien_total_sum,un_tenured_assistant_Nonresident_alien_men_sum,un_tenured_assistant_Nonresident_alien_women_sum,un_tenured_assistant_Race_ethnicity_unknown_total_sum,un_tenured_assistant_Race_ethnicity_unknown_men_sum,un_tenured_assistant_Race_ethnicity_unknown_women_sum,un_tenured_assistant_Two_or_more_races_total_sum,un_tenured_assistant_Two_or_more_races_men_sum,un_tenured_assistant_Two_or_more_races_women_sum,un_tenured_assistant_White_total_sum,un_tenured_assistant_White_men_sum,un_tenured_assistant_White_women_sum,tenured_un_tenured_Grand_total_sum,tenured_un_tenured_black_latino_american_indian_alaska_native_hawaiian_pacific_multiracial_total_sum,tenured_un_tenured_black_latino_american_indian_alaska_native_hawaiian_pacific_multiracial_total_pct,tenured_full_Grand_total_pct,tenured_full_Grand_total_men_pct,tenured_full_Grand_total_women_pct,tenured_full_American_Indian_or_Alaska_Native_total_pct,tenured_full_American_Indian_or_Alaska_Native_men_pct,tenured_full_American_Indian_or_Alaska_Native_women_pct,tenured_full_Asian_total_pct,tenured_full_Asian_men_pct,tenured_full_Asian_women_pct,tenured_full_Black_or_African_American_total_pct,tenured_full_Black_or_African_American_men_pct,tenured_full_Black_or_African_American_women_pct,tenured_full_Hispanic_or_Latino_total_pct,tenured_full_Hispanic_or_Latino_men_pct,tenured_full_Hispanic_or_Latino_women_pct,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_total_pct,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_men_pct,tenured_full_Native_Hawaiian_or_Other_Pacific_Islander_women_pct,tenured_full_Nonresident_alien_total_pct,tenured_full_Nonresident_alien_men_pct,tenured_full_Nonresident_alien_women_pct,tenured_full_Race_ethnicity_unknown_total_pct,tenured_full_Race_ethnicity_unknown_men_pct,tenured_full_Race_ethnicity_unknown_women_pct,tenured_full_Two_or_more_races_total_pct,tenured_full_Two_or_more_races_men_pct,tenured_full_Two_or_more_races_women_pct,tenured_full_White_total_pct,tenured_full_White_men_pct,tenured_full_White_women_pct,tenured_associate_Grand_total_pct,tenured_associate_Grand_total_men_pct,tenured_associate_Grand_total_women_pct,tenured_associate_American_Indian_or_Alaska_Native_total_pct,tenured_associate_American_Indian_or_Alaska_Native_men_pct,tenured_associate_American_Indian_or_Alaska_Native_women_pct,tenured_associate_Asian_total_pct,tenured_associate_Asian_men_pct,tenured_associate_Asian_women_pct,tenured_associate_Black_or_African_American_total_pct,tenured_associate_Black_or_African_American_men_pct,tenured_associate_Black_or_African_American_women_pct,tenured_associate_Hispanic_or_Latino_total_pct,tenured_associate_Hispanic_or_Latino_men_pct,tenured_associate_Hispanic_or_Latino_women_pct,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_total_pct,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_men_pct,tenured_associate_Native_Hawaiian_or_Other_Pacific_Islander_women_pct,tenured_associate_Nonresident_alien_total_pct,tenured_associate_Nonresident_alien_men_pct,tenured_associate_Nonresident_alien_women_pct,tenured_associate_Race_ethnicity_unknown_total_pct,tenured_associate_Race_ethnicity_unknown_men_pct,tenured_associate_Race_ethnicity_unknown_women_pct,tenured_associate_Two_or_more_races_total_pct,tenured_associate_Two_or_more_races_men_pct,tenured_associate_Two_or_more_races_women_pct,tenured_associate_White_total_pct,tenured_associate_White_men_pct,tenured_associate_White_women_pct,un_tenured_assistant_Grand_total_pct,un_tenured_assistant_Grand_total_men_pct,un_tenured_assistant_Grand_total_women_pct,un_tenured_assistant_American_Indian_or_Alaska_Native_total_pct,un_tenured_assistant_American_Indian_or_Alaska_Native_men_pct,un_tenured_assistant_American_Indian_or_Alaska_Native_women_pct,un_tenured_assistant_Asian_total_pct,un_tenured_assistant_Asian_men_pct,un_tenured_assistant_Asian_women_pct,un_tenured_assistant_Black_or_African_American_total_pct,un_tenured_assistant_Black_or_African_American_men_pct,un_tenured_assistant_Black_or_African_American_women_pct,un_tenured_assistant_Hispanic_or_Latino_total_pct,un_tenured_assistant_Hispanic_or_Latino_men_pct,un_tenured_assistant_Hispanic_or_Latino_women_pct,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_total_pct,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_men_pct,un_tenured_assistant_Native_Hawaiian_or_Other_Pacific_Islander_women_pct,un_tenured_assistant_Nonresident_alien_total_pct,un_tenured_assistant_Nonresident_alien_men_pct,un_tenured_assistant_Nonresident_alien_women_pct,un_tenured_assistant_Race_ethnicity_unknown_total_pct,un_tenured_assistant_Race_ethnicity_unknown_men_pct,un_tenured_assistant_Race_ethnicity_unknown_women_pct,un_tenured_assistant_Two_or_more_races_total_pct,un_tenured_assistant_Two_or_more_races_men_pct,un_tenured_assistant_Two_or_more_races_women_pct,un_tenured_assistant_White_total_pct,un_tenured_assistant_White_men_pct,un_tenured_assistant_White_women_pct,year,subgroup,subgroup_value,num_institutions
114,152,242,133,109,2,1,1,9,6,3,9,7,2,15,9,6,0,0,0,0,0,0,18,10,8,0,0,0,189,100,89,90,62,1,0,1,13,6,7,10,8,2,26,18,8,0,0,0,0,0,0,5,3,2,0,0,0,97,55,42,54,60,0,0,0,14,4,10,2,1,1,13,8,5,0,0,0,7,2,5,2,1,1,1,1,0,75,37,38,508,79,0.15551181102362205,100.0,54.958677685950406,45.04132231404959,0.8264462809917356,0.4132231404958678,0.4132231404958678,3.71900826446281,2.479338842975207,1.2396694214876034,3.71900826446281,2.8925619834710745,0.8264462809917356,6.198347107438017,3.71900826446281,2.479338842975207,0.0,0.0,0.0,0.0,0.0,0.0,7.43801652892562,4.132231404958678,3.3057851239669422,0.0,0.0,0.0,78.099173553719,41.32231404958678,36.77685950413223,100.0,59.210526315789465,40.78947368421053,0.6578947368421052,0.0,0.6578947368421052,8.552631578947368,3.9473684210526314,4.605263157894736,6.578947368421052,5.263157894736842,1.3157894736842104,17.105263157894736,11.842105263157894,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,3.289473684210526,1.9736842105263157,1.3157894736842104,0.0,0.0,0.0,63.81578947368421,36.18421052631579,27.631578947368425,100.0,47.368421052631575,52.63157894736842,0.0,0.0,0.0,12.280701754385964,3.508771929824561,8.771929824561402,1.7543859649122806,0.8771929824561403,0.8771929824561403,11.403508771929824,7.017543859649122,4.385964912280701,0.0,0.0,0.0,6.140350877192982,1.7543859649122806,4.385964912280701,1.7543859649122806,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.8771929824561403,0.0,65.78947368421053,32.45614035087719,33.33333333333333,2016,BASIC2018,30,7
112,164,230,121,109,2,1,1,7,4,3,10,8,2,15,9,6,0,0,0,0,0,0,14,9,5,0,0,0,182,90,92,99,65,1,0,1,13,6,7,12,8,4,29,19,10,0,0,0,0,0,0,4,2,2,0,0,0,105,64,41,46,66,0,0,0,18,4,14,5,1,4,9,7,2,0,0,0,4,2,2,3,1,2,2,1,1,71,30,41,506,85,0.16798418972332016,100.0,52.60869565217391,47.391304347826086,0.8695652173913043,0.43478260869565216,0.43478260869565216,3.0434782608695654,1.7391304347826086,1.3043478260869565,4.3478260869565215,3.4782608695652173,0.8695652173913043,6.521739130434782,3.91304347826087,2.608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,6.086956521739131,3.91304347826087,2.1739130434782608,0.0,0.0,0.0,79.13043478260869,39.130434782608695,40.0,100.0,60.36585365853659,39.63414634146341,0.6097560975609756,0.0,0.6097560975609756,7.926829268292683,3.6585365853658534,4.2682926829268295,7.317073170731707,4.878048780487805,2.4390243902439024,17.682926829268293,11.585365853658537,6.097560975609756,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,1.2195121951219512,1.2195121951219512,0.0,0.0,0.0,64.02439024390245,39.02439024390244,25.0,100.0,41.07142857142857,58.92857142857143,0.0,0.0,0.0,16.071428571428573,3.571428571428571,12.5,4.464285714285714,0.8928571428571428,3.571428571428571,8.035714285714286,6.25,1.7857142857142856,0.0,0.0,0.0,3.571428571428571,1.7857142857142856,1.7857142857142856,2.6785714285714284,0.8928571428571428,1.7857142857142856,1.7857142857142856,0.8928571428571428,0.8928571428571428,63.39285714285714,26.785714285714285,36.607142857142854,2017,BASIC2018,30,7
113,171,244,130,114,1,0,1,9,4,5,12,9,3,19,11,8,0,0,0,0,0,0,14,9,5,0,0,0,189,97,92,104,67,0,0,0,13,7,6,11,8,3,30,20,10,0,0,0,0,0,0,4,2,2,0,0,0,113,67,46,45,68,0,0,0,18,3,15,7,1,6,10,5,5,0,0,0,8,3,5,7,1,6,4,2,2,59,30,29,528,94,0.17803030303030304,100.0,53.278688524590166,46.72131147540984,0.4098360655737705,0.0,0.4098360655737705,3.6885245901639343,1.639344262295082,2.0491803278688523,4.918032786885246,3.6885245901639343,1.2295081967213115,7.786885245901639,4.508196721311475,3.278688524590164,0.0,0.0,0.0,0.0,0.0,0.0,5.737704918032787,3.6885245901639343,2.0491803278688523,0.0,0.0,0.0,77.45901639344262,39.75409836065574,37.704918032786885,100.0,60.81871345029239,39.1812865497076,0.0,0.0,0.0,7.602339181286549,4.093567251461988,3.508771929824561,6.432748538011696,4.678362573099415,1.7543859649122806,17.543859649122805,11.695906432748536,5.847953216374268,0.0,0.0,0.0,0.0,0.0,0.0,2.3391812865497075,1.1695906432748537,1.1695906432748537,0.0,0.0,0.0,66.08187134502924,39.1812865497076,26.900584795321635,100.0,39.823008849557525,60.17699115044248,0.0,0.0,0.0,15.929203539823009,2.6548672566371683,13.274336283185843,6.1946902654867255,0.8849557522123894,5.3097345132743365,8.849557522123893,4.424778761061947,4.424778761061947,0.0,0.0,0.0,7.079646017699115,2.6548672566371683,4.424778761061947,6.1946902654867255,0.8849557522123894,5.3097345132743365,3.5398230088495577,1.7699115044247788,1.7699115044247788,52.21238938053098,26.548672566371685,25.663716814159294,2018,BASIC2018,30,7
116,172,248,132,116,1,0,1,10,7,3,11,8,3,20,11,9,0,0,0,0,0,0,17,12,5,0,0,0,189,94,95,106,66,0,0,0,15,8,7,11,7,4,27,19,8,0,0,0,2,2,0,4,2,2,0,0,0,113,68,45,48,68,0,0,0,17,5,12,8,1,7,14,7,7,0,0,0,7,4,3,8,3,5,4,2,2,58,26,32,536,96,0.1791044776119403,100.0,53.2258064516129,46.774193548387096,0.4032258064516129,0.0,0.4032258064516129,4.032258064516129,2.82258064516129,1.2096774193548387,4.435483870967742,3.225806451612903,1.2096774193548387,8.064516129032258,4.435483870967742,3.6290322580645165,0.0,0.0,0.0,0.0,0.0,0.0,6.854838709677419,4.838709677419355,2.0161290322580645,0.0,0.0,0.0,76.20967741935483,37.903225806451616,38.306451612903224,100.0,61.627906976744185,38.372093023255815,0.0,0.0,0.0,8.720930232558139,4.651162790697675,4.069767441860465,6.395348837209303,4.069767441860465,2.3255813953488373,15.69767441860465,11.046511627906977,4.651162790697675,0.0,0.0,0.0,1.1627906976744187,1.1627906976744187,0.0,2.3255813953488373,1.1627906976744187,1.1627906976744187,0.0,0.0,0.0,65.69767441860465,39.53488372093023,26.16279069767442,100.0,41.37931034482759,58.620689655172406,0.0,0.0,0.0,14.655172413793101,4.310344827586207,10.344827586206897,6.896551724137931,0.8620689655172413,6.0344827586206895,12.068965517241379,6.0344827586206895,6.0344827586206895,0.0,0.0,0.0,6.0344827586206895,3.4482758620689653,2.586206896551724,6.896551724137931,2.586206896551724,4.310344827586207,3.4482758620689653,1.7241379310344827,1.7241379310344827,50.0,22.413793103448278,27.586206896551722,2019,BASIC2018,30,7
99,168,237,126,111,1,0,1,11,8,3,10,8,2,20,12,8,0,0,0,0,0,0,16,10,6,0,0,0,179,88,91,93,75,0,0,0,13,6,7,9,5,4,25,16,9,0,0,0,3,2,1,5,1,4,1,1,0,112,62,50,45,54,0,0,0,16,6,10,9,2,7,10,4,6,0,0,0,11,7,4,5,3,2,3,2,1,45,21,24,504,88,0.1746031746031746,100.0,53.16455696202531,46.835443037974684,0.42194092827004215,0.0,0.42194092827004215,4.641350210970464,3.375527426160337,1.2658227848101267,4.219409282700422,3.375527426160337,0.8438818565400843,8.438818565400844,5.063291139240507,3.375527426160337,0.0,0.0,0.0,0.0,0.0,0.0,6.751054852320674,4.219409282700422,2.5316455696202533,0.0,0.0,0.0,75.52742616033755,37.130801687763714,38.39662447257383,100.0,55.35714285714286,44.642857142857146,0.0,0.0,0.0,7.738095238095238,3.571428571428571,4.166666666666666,5.357142857142857,2.976190476190476,2.380952380952381,14.880952380952381,9.523809523809524,5.357142857142857,0.0,0.0,0.0,1.7857142857142856,1.1904761904761905,0.5952380952380952,2.976190476190476,0.5952380952380952,2.380952380952381,0.5952380952380952,0.5952380952380952,0.0,66.66666666666666,36.904761904761905,29.761904761904763,100.0,45.45454545454545,54.54545454545454,0.0,0.0,0.0,16.161616161616163,6.0606060606060606,10.1010101010101,9.090909090909092,2.0202020202020203,7.07070707070707,10.1010101010101,4.040404040404041,6.0606060606060606,0.0,0.0,0.0,11.11111111111111,7.07070707070707,4.040404040404041,5.05050505050505,3.0303030303030303,2.0202020202020203,3.0303030303030303,2.0202020202020203,1.0101010101010102,45.45454545454545,21.21212121212121,24.242424242424242,2020,BASIC2018,30,7
79,92,146,78,68,0,0,0,5,4,1,5,5,0,10,6,4,0,0,0,0,0,0,8,6,2,0,0,0,118,57,61,56,36,0,0,0,4,3,1,6,5,1,11,9,2,0,0,0,1,0,1,4,1,3,0,0,0,66,38,28,51,28,0,0,0,4,3,1,4,4,0,11,7,4,0,0,0,9,6,3,6,5,1,0,0,0,45,26,19,317,47,0.14826498422712933,100.0,53.42465753424658,46.57534246575342,0.0,0.0,0.0,3.4246575342465753,2.73972602739726,0.684931506849315,3.4246575342465753,3.4246575342465753,0.0,6.8493150684931505,4.10958904109589,2.73972602739726,0.0,0.0,0.0,0.0,0.0,0.0,5.47945205479452,4.10958904109589,1.36986301369863,0.0,0.0,0.0,80.82191780821918,39.04109589041096,41.78082191780822,100.0,60.86956521739131,39.130434782608695,0.0,0.0,0.0,4.3478260869565215,3.260869565217391,1.0869565217391304,6.521739130434782,5.434782608695652,1.0869565217391304,11.956521739130435,9.782608695652174,2.1739130434782608,0.0,0.0,0.0,1.0869565217391304,0.0,1.0869565217391304,4.3478260869565215,1.0869565217391304,3.260869565217391,0.0,0.0,0.0,71.73913043478261,41.30434782608695,30.434782608695656,100.0,64.55696202531645,35.44303797468354,0.0,0.0,0.0,5.063291139240507,3.79746835443038,1.2658227848101267,5.063291139240507,5.063291139240507,0.0,13.924050632911392,8.860759493670885,5.063291139240507,0.0,0.0,0.0,11.39240506329114,7.59493670886076,3.79746835443038,7.59493670886076,6.329113924050633,1.2658227848101267,0.0,0.0,0.0,56.9620253164557,32.91139240506329,24.050632911392405,2012,BASIC2018,30,5
112,122,226,126,100,0,0,0,8,5,3,9,7,2,13,8,5,0,0,0,0,0,0,9,7,2,0,0,0,187,99,88,70,52,0,0,0,5,1,4,7,6,1,14,11,3,0,0,0,0,0,0,9,3,6,0,0,0,87,49,38,60,52,0,0,0,9,4,5,4,3,1,17,8,9,0,0,0,5,4,1,5,3,2,0,0,0,72,38,34,460,64,0.1391304347826087,100.0,55.75221238938053,44.24778761061947,0.0,0.0,0.0,3.5398230088495577,2.2123893805309733,1.3274336283185841,3.982300884955752,3.0973451327433628,0.8849557522123894,5.752212389380531,3.5398230088495577,2.2123893805309733,0.0,0.0,0.0,0.0,0.0,0.0,3.982300884955752,3.0973451327433628,0.8849557522123894,0.0,0.0,0.0,82.7433628318584,43.80530973451327,38.93805309734513,100.0,57.377049180327866,42.62295081967213,0.0,0.0,0.0,4.098360655737705,0.819672131147541,3.278688524590164,5.737704918032787,4.918032786885246,0.819672131147541,11.475409836065573,9.01639344262295,2.459016393442623,0.0,0.0,0.0,0.0,0.0,0.0,7.377049180327869,2.459016393442623,4.918032786885246,0.0,0.0,0.0,71.31147540983606,40.16393442622951,31.147540983606557,100.0,53.57142857142857,46.42857142857143,0.0,0.0,0.0,8.035714285714286,3.571428571428571,4.464285714285714,3.571428571428571,2.6785714285714284,0.8928571428571428,15.178571428571427,7.142857142857142,8.035714285714286,0.0,0.0,0.0,4.464285714285714,3.571428571428571,0.8928571428571428,4.464285714285714,2.6785714285714284,1.7857142857142856,0.0,0.0,0.0,64.28571428571429,33.92857142857143,30.357142857142854,2013,BASIC2018,30,7
70,103,145,75,70,0,0,0,5,4,1,5,5,0,10,6,4,0,0,0,0,0,0,12,8,4,0,0,0,113,52,61,67,36,0,0,0,5,4,1,10,8,2,12,9,3,0,0,0,2,1,1,5,1,4,0,0,0,69,44,25,34,36,0,0,0,5,2,3,1,0,1,11,7,4,0,0,0,1,0,1,5,1,4,0,0,0,47,24,23,318,49,0.1540880503144654,100.0,51.724137931034484,48.275862068965516,0.0,0.0,0.0,3.4482758620689653,2.7586206896551726,0.6896551724137931,3.4482758620689653,3.4482758620689653,0.0,6.896551724137931,4.137931034482759,2.7586206896551726,0.0,0.0,0.0,0.0,0.0,0.0,8.275862068965518,5.517241379310345,2.7586206896551726,0.0,0.0,0.0,77.93103448275862,35.86206896551724,42.06896551724138,100.0,65.0485436893204,34.95145631067961,0.0,0.0,0.0,4.854368932038835,3.8834951456310676,0.9708737864077669,9.70873786407767,7.766990291262135,1.9417475728155338,11.650485436893204,8.737864077669903,2.912621359223301,0.0,0.0,0.0,1.9417475728155338,0.9708737864077669,0.9708737864077669,4.854368932038835,0.9708737864077669,3.8834951456310676,0.0,0.0,0.0,66.99029126213593,42.71844660194174,24.271844660194176,100.0,48.57142857142857,51.42857142857142,0.0,0.0,0.0,7.142857142857142,2.857142857142857,4.285714285714286,1.4285714285714286,0.0,1.4285714285714286,15.714285714285714,10.0,5.714285714285714,0.0,0.0,0.0,1.4285714285714286,0.0,1.4285714285714286,7.142857142857142,1.4285714285714286,5.714285714285714,0.0,0.0,0.0,67.14285714285714,34.285714285714285,32.857142857142854,2014,BASIC2018,30,5
104,147,236,129,107,2,1,1,8,5,3,9,7,2,14,8,6,0,0,0,0,0,0,13,7,6,0,0,0,190,101,89,87,60,1,0,1,8,4,4,12,10,2,17,13,4,0,0,0,0,0,0,5,3,2,0,0,0,104,57,47,46,58,0,0,0,12,5,7,2,0,2,14,7,7,0,0,0,1,1,0,3,0,3,1,1,0,71,32,39,487,72,0.14784394250513347,100.0,54.66101694915254,45.33898305084746,0.847457627118644,0.423728813559322,0.423728813559322,3.389830508474576,2.11864406779661,1.2711864406779663,3.8135593220338984,2.9661016949152543,0.847457627118644,5.932203389830509,3.389830508474576,2.5423728813559325,0.0,0.0,0.0,0.0,0.0,0.0,5.508474576271186,2.9661016949152543,2.5423728813559325,0.0,0.0,0.0,80.50847457627118,42.79661016949153,37.71186440677966,100.0,59.183673469387756,40.816326530612244,0.6802721088435374,0.0,0.6802721088435374,5.442176870748299,2.7210884353741496,2.7210884353741496,8.16326530612245,6.802721088435375,1.3605442176870748,11.564625850340136,8.843537414965986,2.7210884353741496,0.0,0.0,0.0,0.0,0.0,0.0,3.4013605442176873,2.0408163265306123,1.3605442176870748,0.0,0.0,0.0,70.74829931972789,38.775510204081634,31.97278911564626,100.0,44.230769230769226,55.769230769230774,0.0,0.0,0.0,11.538461538461538,4.807692307692308,6.730769230769231,1.9230769230769231,0.0,1.9230769230769231,13.461538461538462,6.730769230769231,6.730769230769231,0.0,0.0,0.0,0.9615384615384616,0.9615384615384616,0.0,2.8846153846153846,0.0,2.8846153846153846,0.9615384615384616,0.9615384615384616,0.0,68.26923076923077,30.76923076923077,37.5,2015,BASIC2018,30,7
84,136,298,214,84,1,1,0,12,8,4,23,14,9,12,7,5,0,0,0,2,2,0,0,0,0,4,4,0,244,178,66,78,58,0,0,0,15,9,6,19,8,11,9,8,1,0,0,0,3,3,0,0,0,0,1,0,1,89,50,39,50,34,0,0,0,9,7,2,17,6,11,5,5,0,0,0,0,2,1,1,0,0,0,0,0,0,51,31,20,518,91,0.17567567567567569,100.0,71.81208053691275,28.187919463087248,0.33557046979865773,0.33557046979865773,0.0,4.026845637583892,2.684563758389262,1.342281879194631,7.718120805369128,4.697986577181208,3.0201342281879198,4.026845637583892,2.348993288590604,1.6778523489932886,0.0,0.0,0.0,0.6711409395973155,0.6711409395973155,0.0,0.0,0.0,0.0,1.342281879194631,1.342281879194631,0.0,81.87919463087249,59.73154362416108,22.14765100671141,100.0,57.35294117647059,42.64705882352941,0.0,0.0,0.0,11.029411764705882,6.61764705882353,4.411764705882353,13.970588235294118,5.88235294117647,8.088235294117647,6.61764705882353,5.88235294117647,0.7352941176470588,0.0,0.0,0.0,2.2058823529411766,2.2058823529411766,0.0,0.0,0.0,0.0,0.7352941176470588,0.0,0.7352941176470588,65.44117647058823,36.76470588235294,28.676470588235293,100.0,59.523809523809526,40.476190476190474,0.0,0.0,0.0,10.714285714285714,8.333333333333332,2.380952380952381,20.238095238095237,7.142857142857142,13.095238095238097,5.952380952380952,5.952380952380952,0.0,0.0,0.0,0.0,2.380952380952381,1.1904761904761905,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,60.71428571428571,36.904761904761905,23.809523809523807,2016,BASIC2018,24,30
